video_title,text,created_at
Hero,"歳を取らないのか？

13年前の #HERO の北川景子と
こないだの #リコカツ の北川景子
何も違わんな",2021-08-13T12:24:53Z
Hero,あるよ！ #HERO,2021-08-13T06:52:06Z
Hero,"#ロビンソンクルーソーカレーハウス 情報

『営業時間』
店内営業 11時～21時
弁当配達 13時～22時
    年中無休

お盆休みも営業中

毎月閉店危機

ご来店お待ちしてます。

#新型コロナウイルス #免疫力 #品川 #カレーでコロナ予防 #激辛 #飲食店の灯りを消さない #木村拓哉 #フジテレビ #HERO",2021-08-13T06:10:55Z
Hero,"今回の#IDOはX100という数字だけではありません。⚔️⚔️⚔️

 14：00-16：00 2021年8月15日。🚀🚀🚀

 @StepHeroNFTs は歴史を作りますか？💸💸💸💸

 近日公開。❤️❤️❤️

 #HERO の世界へようこそ。🦋🦋🦋 https://t.co/ksIbgT5lqr",2021-08-13T05:24:37Z
Hero,"やはり　#HERO の再放送見てしまった
なぜ今って思ったら　映画の流れとは
何度見ても面白い、メンバーいいし　#松たか子　可愛いし　キムタクらしさ全開でいい　あるよっていつから言ってたんだろうか
#木村拓哉　#児玉清　さんも懐かしい",2021-08-11T16:14:40Z
Hero,"きゃあ~拓哉様～
#木村拓哉
#Hero 
#マスカレードナイト https://t.co/nkWceEJ8B6",2021-08-10T07:25:05Z
Hero,着信か！　#ピロラジ　#HERO,2021-08-01T07:07:18Z
Hero,"歴代オリンピック中継のテーマ曲って、「栄光の架け橋」や「風が吹いている」「HERO」といったNHKが使用した曲ばかり、印象に残っている。民放各局のテーマ曲で今も印象に残ってる曲って、ある？
#Tokyo2020 
#オリンピック中継
#栄光の架け橋
#風が吹いている
#HERO",2021-07-28T12:42:14Z
Hero,"鈴鹿クラブマンレース
公式練習 一升目

#16
#suzuka
#suzukacircuit
#鈴鹿サーキット
鈴鹿クラブマンレース
#vita
#race
#レース
#ヒーローズ
#hero's
#teamhero,s
#tamiya
#タミヤ
#ラジコン
#rc
#暑い 場所: 鈴鹿サーキット https://t.co/kXbakgEhY9",2021-07-23T00:27:32Z
Hero,#short   #Track save the airplane   #Hero https://t.co/7izw0zb4H8 @YouTubeよりこれ本当にやったのかな だとしたらスゴすぎる,2021-07-20T03:47:20Z
Hero,"【✨新刊情報✨】
7月19日入荷の新刊❗

#ホリミヤ 16巻
通常版、特装版、画集✨
3冊同日発売❗✨

特装版は✨
#萩原ダイスケ Twitterイラストをフルカラー96Pで収録❗✨
メモリアルブック＋25付❗✨
画集は✨
描き下ろし漫画「3月10日」収録✨
#スクウェアエニックス
#スクエニ
#HERO
#Gファンタジー https://t.co/V00bofRdCe",2021-07-19T03:35:10Z
Hero,"ホリミヤ最終巻とキングダム最新刊📚

#ホリミヤ #hero #荻原ダイスケ
https://t.co/jHhvewVPlr

#キングダム #kingdom #原秦久 
https://t.co/MwJhqh3Zef

#漫画喫茶100 #笹塚 #漫画 #manga #漫画好きな人と繋がりたい #今日買った漫画 https://t.co/LizNhgQnik",2021-07-18T06:09:01Z
Hero,"#高校野球　
#女性はでられないの？
#hero
#トチテレ
#栃木大会　
#sano
#HERO
#女性も野球をやってもいいと思う

#ベースボール　
#？
#女",2021-07-14T13:13:27Z
Hero,"#甲斐バンド #HERO
#ヒーローになる時それは今
🌈笑やんギター🌈 #カバー
#マーチン #アコギ 
#Martin LX-1 #エレアコ
💛フォロー⭕️いいね⭕️
宜しくお願い致します。 https://t.co/z9ky7w2Huk",2021-07-14T08:03:46Z
Hero,"マライア--♡♡

 #Hero",2021-07-13T04:46:23Z
Hero,"北の国から2011 Elguerial

Memories of 2011 in Hokkaido.

#snowboard 
#Elguerial

@eddieelguera 
#originator
#elgato 
#hero 
🙏✨ 場所: Hoshino Resorts Tomamu https://t.co/Gu3yKpA3vu",2021-07-11T12:52:44Z
Hero,"it's good news to me
cuz I've met him
and I have a his signature
actually I did taked my taxi him
#5 #清原和博 #hero #we #same #hiro #🤙 @ Japan https://t.co/IMiUEMukZX",2021-07-10T12:28:31Z
Hero,"【教えて偉い人！】
唯一持ってる #GoPro #HERO＋なんすけどね、後ろの防水カバーだけって交換できて単品で売ってたりしましたっけ？

#教えて #help #DMください https://t.co/7rgryKLpSW",2021-07-07T08:53:20Z
Hero,"CBC -SUPER HERO SIDE KICKS -HAZY IPA-ABV 6.9%

シトラ、モザイク、アイダホ7、カスケード、センテニアルを使用。フレッシュな柑橘類のアロマが詰まったKCBCのフラグシップIPA。
#binge #kcbcbrewery #craftbeer #craftbeernagoya #craftbeerjapan #hero https://t.co/bUGjXinaWP",2021-07-06T07:05:29Z
Hero,"少量だけど買えたぜ$HERO🚀🚀🚀
#HERO #Metahero https://t.co/UZounj0vOH",2021-07-04T11:11:57Z
He's Expecting: Season 1,"@RoyGrinwis Taliban pregnant for women 🙏
#Netflix
#HesExpecting #HeIsExpecting https://t.co/8rgG05qLMA",2022-05-01T09:13:33Z
his,"大好きな南国の海⛵️色とりどりの珊瑚や魚たちを見に行かなきゃ✈️🌊🐠🐚
#HIS 
#思い出そう旅の楽しさを 
@HIS_japan
https://t.co/zHIJnbjUJh https://t.co/5LvlXVw4Pm",2022-07-08T09:19:14Z
his,"今日は日帰りバスツアー🚌　「いば旅」対象なので5000円の助成+2000円のクーポンです😄　出発が横浜駅なので朝が楽♪
#HIS https://t.co/i41Il7xf2T",2022-07-01T22:28:08Z
his,"#ポケモン の #美らバス で
1日沖縄観光ツアー！！！！

#pokemon #HIS #沖縄 #okinawa 場所: Okinawa｜沖縄 https://t.co/SdtNiA27pG",2022-07-01T16:14:35Z
his,"【2022.6.17(fri)
『Acoustic Night』】
ダイジェスト②
ACT:國枝み穂/his./すみたろう。(※出演順) 
#mojomoja #モジョモジャ
#宮代 #埼玉 
#東武動物公園駅西口 
#ライブハウス #アートロッジ
#アウトドアスタイル 
#弾き語り 　
#Live_digest #ライブ写真 
#音楽のある生活 
#his https://t.co/1zOHYS4pxe",2022-06-19T05:57:33Z
his,"本日公開！コラム更新しました！
入国制限がないモルディブに行こう！ヒルズスタッフが選ぶオススメホテル5選
ぜひ、ご覧下さい♪
https://t.co/R4TYVRRRjN

#旅行会社 #旅のコラム #コラム #モルディブ #his https://t.co/ffyM2jCqWl",2022-05-31T05:35:12Z
his,"⛳️ゴルフ好きの皆様⛳️
本日より #伊藤敦プロ と行く宮崎フェニックスツアーお申込み開始です🤩
限定６名様募集🏌️‍♀️✨
皆様のお問合せお待ちしております🤗
詳細はこちらから👇　👇
https://t.co/yEET9IGGRH
＃ゴルフツアー
#フェニックス
＃旅とゴルフ
＃HIS 
＃ゴルフ好き 
＃スタイミー伊藤 
＃ゴルフ https://t.co/7lUFhPTD8G",2022-05-16T10:06:16Z
his,"ご存知の方も多いと思うんですが
#ハウステンボス さんと
#HIS さんは関連企業以上ですぅ❤️

メンバーもファンも
泊まれたら最高ですね〜
朝食イベントとか😄

まず
#尾崎世里花 ちゃんの
瀬戸内PR部隊入りと
長崎開催が決まって欲しい❗️

リツイート、イイね。で
ハウステンボス社長にアピールを❗️ https://t.co/eK403mBTYG",2022-05-14T11:49:43Z
his,"私はあなたの敵の中の敵？😅
家宝にいたします💰
またぜひツアーよろしくお願いします✈️
フランス行きたすぎてまずはリトルワールド行こうかな😂
いつかhisでフランス旅行🇫🇷
#ビッケブランカ
#frenchlink 
#his https://t.co/zHBMyWug6H",2022-05-11T15:35:39Z
his,"5月の店舗営業日が公開されました✨
皆様のご来店をお待ちしております。
5月も月・水・土・日曜日営業いたしますが、GW期間中の5/2(月)〜5(木・祝)は臨時休業とさせていただきます。
東急プラザ渋谷5階のHISをよろしくお願いします！
#HIS #旅行会社 #営業日 

https://t.co/99hCqYuybz https://t.co/J7nSzJ319r",2022-04-28T01:04:01Z
his,"ウインドウの展示は今日までだし、せっかくなので前回よりも少し明るい時間に通過できたのでパシャリ📸
沖縄も北海道もどちらも好きだし…今しかゆっくり日を選ばずに出かけられるタイミングないから、大分日田も行きたいなぁ✨
#アニ旅 #HIS #Shingeki https://t.co/tqesUu3WY7",2022-04-20T11:43:02Z
his,"雪ミクバスツアー
ツアーには参加せずに、
バスを追い回すだけでも楽しそう(ぉぃ

#HIS
#SNOWMIKUBUS2022
#雪ミクキャスト",2022-04-13T03:37:48Z
his,"二人に忠誠を誓うトロルキング(""""｀д´)ゞ
心臓を捧げよ
#かいしんの一枚 #進撃の巨人 #リヴァイ兵長 #池袋 #HIS #アニ旅 #心臓を捧げよ https://t.co/c96ax6cX0t",2022-04-12T01:46:13Z
his,"債務超過の会社って売れるのかな、どんなマジックがあるのかな？

HISは元社長の子会社が起こしたGo Toトラベル　“マジック”  で大変なのにね。

#HIS、新電力の子会社HTBエナジーの全株式を譲渡へ(東京商工リサーチ)
#Yahooニュース
https://t.co/Q8XPwvXEUR",2022-04-01T06:08:35Z
his,"こういうとこに目をつけたか。
アニ旅も国内だけでなく外国舞台にした作品もあるので
国際線や海外旅行商品に活用できる。
そして映画作品にも活用して付加価値をつけるか？
コロナ禍で絞った知恵がこれか。
#進撃の巨人 
#アニ旅 
#his https://t.co/cqEPYqgi1p",2022-03-28T02:31:20Z
his,"株式会社ドローンショーと株式会社HISがドローンショーを全国展開へ！

#ドローン #ドローンショー #HIS #全国展開 #販売代理店

ドローンショーとHIS、ドローンショーの全国展開へ販売代理店契約を締結 | 2022/2/25 - https://t.co/Pw4WNTk7qL https://t.co/PUDWewboRo",2022-02-27T23:46:27Z
his,"・
・
懐かしい。
・
#AndILoveHer #アンドアイラヴハー
#HIS #ヒズ
・
#HaruomiHosono #細野晴臣
#KiyoshiroImawano #忌野清志郎
#FuyumiSakamoto #坂本冬美
・
#Rock #ロック
#Beatles #ビートルズ
・
#instamusic #musicstagram 
#instagood #instapic 場所: Tokyo Japan https://t.co/KOO6BwLfm6",2022-01-31T03:13:13Z
his,"TABIFLEEEEEKに参加して9ヶ月が過ぎたので、好きなところTop 3をご紹介！旅好きにはもってこいのコミュニティです！
#TABIFLEEEEEK #HIS 

https://t.co/nXAXzqpRyx",2021-12-30T08:56:15Z
his,"#HIS
今回は子会社の
不祥事
乗り切れないかも
しれませんね。
最近は
パックツアー利用しなくても
移動手段と宿泊先を
個別に簡単に
確保できる時代。
おかしな経営で
業界から
退場させられた
てるみくらぶ
思いだしました。
#GOTO不正受給
#因果応報
#あじさい文庫だより https://t.co/2R4MlRbVG9 https://t.co/fDnqDaBrfG",2021-12-28T14:48:01Z
his,"笑顔で会見
親会社が知らんわけなく、こんなんで許されるわけ？？
#HIS #GoToトラベル不正 https://t.co/0CagdrsxiQ",2021-12-26T02:24:58Z
his,😮えっ、#GoToﾄﾗﾍﾞﾙ の #給付金不正受給 は、最大６億8300万円余 ののか❗️Σ(°皿° ;) #HIS https://t.co/yoBjinyprG,2021-12-24T09:20:25Z
his,#Nｽﾀ😐️#HIS、子会社の不正認める。…… ６億円の不正だと❗️Σ(°皿° ;) 刑事事件にはならないのか？,2021-12-24T09:15:24Z
his,"まぁ
こうなりますよね。
#goto不正 
#his 
#観光業界の闇 https://t.co/e79jkgIr81",2021-12-11T01:15:34Z
his,"😐️#news23 のパクリ❓️(・_・)
#HIS、調査委を設置　子会社のGoTo補助金の不正疑いで : #日本経済新聞 https://t.co/IizUfMeS7M",2021-12-09T14:23:34Z
his,#news23😐️#HIS は、先ほど調査委員会を設置した。グル逃れかな❓️(・_・) #国交省 は何してたん？斉藤大臣の責任問題に進展か？ #TBS #スクープ速報,2021-12-09T14:16:02Z
his,#news23😐️#HIS の子会社 #ﾐｷﾂｰﾘｽﾄ が、#GoToﾄﾗﾍﾞﾙ で #不正受給 だと❗️Σ(ﾟﾛﾟﾉ)ﾉ,2021-12-09T14:06:07Z
his,"本日の""""かわいい""""さん達のお食事風景です。可愛いですね₍₍ ᕕ(´ ω` )ᕗ⁾⁾  #ぐれもんバスツアー #HIS #BANDA 場所: BANDA グランフロント大阪店 https://t.co/Oxtqijvs3w",2021-12-04T08:22:49Z
his,"昨夜は #HIS #変なホテル 浅草田原町がアゴダ3200円位だったので宿泊したら自動チェックイン機連動のホログラムVRフロントにたまげた
#浅草 #ホテル #RPA https://t.co/Q2TqGjCOv8 https://t.co/u1du5nTlYP",2021-11-26T13:39:32Z
his,"バスツアー&amp;日光移動教室 

#バスツアー #HIS #クラブツーリズム #日光移動教室 #観光バス https://t.co/JXf9QWuujv",2021-11-26T10:25:24Z
his,"楽しいイベントでした🇰🇷♡
ご招待いただきまして、本当にありがとうございました🥰
また実際にチェジュ航空に乗るのが楽しみです✈︎🌤

#チェジュ航空 
#HIS
#韓国特別上映会 https://t.co/OOHcqMw95K",2021-11-19T12:23:39Z
his,"フラフェス
#HIS
#フラフェス https://t.co/vPyQTFipSn",2021-11-11T13:39:28Z
his,"typo か correct か不明
東うれいしい夕朝食付

#HIS
#温泉旅行 https://t.co/I8Zo5ohkXI",2021-09-25T22:29:58Z
his,"#ＨＩＳ (ﾋｽﾞ)
HosonoImawanoSakamoto
“#500miles”

@retoro_mode 

https://t.co/leAU2zqv0W📺
   細野晴臣 
#忌野清志郎 
   坂本冬美 https://t.co/bzknL69KlX",2021-09-19T14:51:53Z
his,"エイチ・アイ・エス、第3四半期決算は332億1,700万円の最終赤字 

https://t.co/uQU4AaebGC @traicycomより

#HIS さん #熱帯林破壊 につながる #パーム油発電 #バイオマス発電 をやめて！🐵🌏",2021-09-14T01:10:14Z
his,"TABIFLEEEEEKのみんなの行ったことある空港📍立てたら凄いことに！
これまだ一部です！
https://t.co/e8Of9JOvcu
#空港 #HIS",2021-09-07T13:42:40Z
his,"#HIS 本社売却完了　324億円で https://t.co/ZA6e0DYw5m @traicycomより

#バイオマス発電所 #パーム油発電 も手放してください🐵 ただし売却せずに完全徹底で🏭",2021-09-02T02:42:45Z
his,"雪ミクさんパフェ 堪能した！ #雪ミクバスツアー #HIS (@ 雪印パーラー 札幌本店 in Sapporo, 北海道) https://t.co/DiYA58S41k https://t.co/YWIMGKCJnj",2021-08-28T09:03:38Z
his,"ちんちとせくーこー後にして、小樽向かいまーす🚍
#雪ミクバスツアー
#HIS",2021-08-28T04:37:27Z
his,"雪ミクさんバスツアー集合場所なぅ #雪ミク #スタンプラリー #HIS (@ SAPPORO TOURIST INFORMATION CENTER in 札幌市, Hokkaido) https://t.co/cvrLscAV8q",2021-08-28T00:31:34Z
his,"残る1ヶ所は小樽のみ！
今週末のバスツアーが、無事に催行されるのを信じるのみ🙏
#雪ミク #スタンプラリー #HIS https://t.co/X234fhniCc",2021-08-25T06:09:11Z
his,"チェックインに必要な、QRコード探すのが大変だったwww
#雪ミク #スタンプラリー #HIS https://t.co/8nfijKfvLA",2021-08-25T05:19:15Z
his,"25か27かで少し悩んだけど、25日に日帰りで、函館行きます。
目的はお察し下さい。 #雪ミク #スタンプラリー #HIS",2021-08-24T05:00:09Z
his,"明日からの仕事、ツアキャンなったがの。しかも2つも。コロナ耐えたと思ったのに。。。

#HIS
#観光バス
#白馬
#上高地
#奥飛騨
#添乗員",2021-08-14T08:29:16Z
his,"変なホテル舞浜か変なホテルといえばHISか。
利益しか考えていないから日本人感情はどうでもいいのか。
#韓国給食センター
#東京2020 
#変なホテル
#HIS",2021-07-22T00:46:28Z
his,"転売ヤーだけではなくHISまでポケカ人気に目をつけたらしい。

ファミリーポケカだからまだ良いけど、イーブイとか新弾とかBOXつけられて家族でシールド戦とか言い始められたらたまったもんじゃない。

でも、小売店でもないのにどうやって仕入れるんだろう?
#HIS 
＃ポケモンカードゲーム
#ポケカ https://t.co/nTKtd1YCBG",2021-07-05T14:19:10Z
Hometown Cha-Cha-Cha: Season 1,"@seonhojoy @YukaSeon18 HOMCHA REWATCH EP14
#SikHyeLoveIsPatient
#HometownChaChaCha",2021-12-19T12:08:59Z
Hometown Cha-Cha-Cha: Season 1,ด้วยความคลั่งรักคิมซอนโฮ😂 วาดเลอะๆหน่อย ช่างมันเถอะ ขี้เกียจลบ #HometownChaChaCha https://t.co/rRPC04XKuU,2021-12-10T10:02:57Z
Hometown Cha-Cha-Cha: Season 1,"@Seonshine22 HOMCHA REWATCH EP10
#SikHyeCantDenyItAnymore
#HometownChaChaCha

#김선호 #KimSeonHo",2021-12-05T12:49:32Z
Hometown Cha-Cha-Cha: Season 1,"@seonofdusik @seonhojoy HOMCHA REWATCH EP8
#SikhyeLoveSick
#HometownChaChaCha",2021-11-28T12:18:59Z
Hometown Cha-Cha-Cha: Season 1,"@SeonhokimIntl HOMCHA REWATCH EP8
#SikhyeLoveSick
#HometownChaChaCha",2021-11-28T12:18:37Z
Hometown Cha-Cha-Cha: Season 1,"💙💙💙 ดีต่อใจ 💙💙💙
ありがとう#netflixjp #HometownChaChaCha #Kimseonho #ShinMinah https://t.co/G8MT1ULAZn",2021-11-25T04:30:31Z
Hometown Cha-Cha-Cha: Season 1,Watching this now because #HometownChaChaCha is over and I need more #KimSeonHo 📺 2D1N season 4 https://t.co/8ArHdUkjHn,2021-10-18T01:08:27Z
Hometown Cha-Cha-Cha: Season 1,Thank you #HometownChaChaCha ❤️ I’ll be watching you every now and then.,2021-10-17T15:44:07Z
Hometown Cha-Cha-Cha: Season 1,Wahahaha cute pud nis bestie ug mamang police 😍🥰 #HometownChaChaChaEp12 #HometownChaChaCha,2021-10-06T12:34:50Z
Hometown Cha-Cha-Cha: Season 1,Haaayst 😍🥰 pro luoy si Director Ji ug Officer Choi 🥲 #HometownChaChaCha #HometownChaChaChaEp10,2021-09-27T13:50:09Z
Hometown Cha-Cha-Cha: Season 1,Wahaha kung maka promote sa kopiko 😂😅 #HometownChaChaCha #HometownChaChaChaEp7,2021-09-20T04:44:53Z
Hometown Cha-Cha-Cha: Season 1,Haaay 🥰❤️ #HometownChaChaCha #HometownChaChaChaEp5,2021-09-12T06:46:27Z
Hometown Cha-Cha-Cha: Season 1,Luhhh dimples ka lang ☺️😍 pamparelax salidaha #HometownChaChaCha #HometownChaChaChaEp4,2021-09-07T10:59:27Z
Hometown Cha-Cha-Cha: Season 1,Wahaha pati delivery. Unsa kaha next ani ai 😅 #HometownChaChaCha #HometownChaChaChaEp2,2021-08-30T11:24:35Z
Hometown Cha-Cha-Cha: Season 1,Mula2 dah keluar makcik strangers from hell eh.  #HometownChaChaCha,2021-08-30T11:01:56Z
Hope,"2022年7月8日(金)

OPEN 23:00 CLOSE 6:00
※最終入店　5:00

TAITO/NAO

今宵もゲイとマッスルでお待ちしてます😆
明日は、３年ぶりの沖縄ルネッサンス‼︎

ご一緒に乾杯しましょう🥂

御来店の際はご連絡を⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/UM1rqoxgbJ",2022-07-08T07:48:23Z
Hope,"今回よりブランドオリジナルの生地です。

#HOPE""""

#kudos #クードス 場所: Transistor https://t.co/ax2IL93p33",2022-07-07T11:10:11Z
Hope,"2022年6月28日(火)

OPEN 23:00 CLOSE 6:00
※最終入店　5:00

TAITO/NAO

沖縄梅雨明けして最高な日が続いてます☀️

今宵もゲイとマッスルでお待ちしてます😆
楽しく乾杯しましょ🥂
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/isYwflIJmE",2022-06-28T10:02:13Z
Hope,"#yokohama
#japan
#hodogaya
#htown
#ybp
#walking
#bz
#hope
#横浜
#保土ヶ谷
#エイチターン 場所: 横浜ビジネスパーク https://t.co/efQqKo4aLw",2022-06-28T06:24:29Z
Hope,"2022年6月27日(月)

OPEN 23:00 CLOSE 6:00
※最終入店　5:00

NAO  ワンオペ営業ですよー

6月もそろそろ終わりますが、お時間があれば楽しく乾杯しましょ🥂

御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/pJkFc6fhoi",2022-06-27T08:20:34Z
Hope,"2022年6月24日(金)

OPEN 23:00 CLOSE 6:00
※最終入店　5:00

TAITO/NAO

今宵もゲイとマッスルでお待ちしてます😆
楽しく乾杯しましょ🥂
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/kKOClAIWVN",2022-06-24T10:50:40Z
Hope,"2022年6月22日(水)

OPEN 23:00 CLOSE 6:00
※最終入店　5:00

TAITO/NAO

沖縄梅雨明けして最高な日が続いてます☀️

今宵もゲイとマッスルでお待ちしてます😆
楽しく乾杯しましょ🥂
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/S1zvnhAdRV",2022-06-22T08:18:49Z
Hope,"2022年6月20日(月)

OPEN 23:00 CLOSE 6:00
※最終入店　5:00

TAITO/NAO

沖縄梅雨明けしました‼️
今週も楽しみましょう♪

今宵もゲイとマッスルでお待ちしてます😆
楽しく乾杯しましょ🥂
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/EximMJ7FLS",2022-06-20T08:14:50Z
Hope,"2022年6月18日(土)

OPEN 23:00 CLOSE 6:00
※最終入店　5:00

TAITO/NAO

今宵もゲイとマッスルでお待ちしてます😆
楽しく乾杯しましょ🥂
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/P4xztxOTb7",2022-06-18T09:52:21Z
Hope,"2022年6月17日(金)

OPEN 23:00 CLOSE 6:00
※最終入店　5:00

TAITO/NAO

いつも感謝の気持ちでいっぱいです！

今宵もゲイとマッスルでお待ちしてます😆
楽しく乾杯しましょ🥂
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/fQgq3IOOeW",2022-06-17T06:45:35Z
Hope,"2022年6月16日(木)

OPEN 23:00 CLOSE 6:00
※最終入店　5:00

TAITO/NAO

連日、朝までありがとうございます☆

今宵もゲイとマッスルでお待ちしてます😆
楽しく乾杯しましょ🥂
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/MdiZLBPpW8",2022-06-16T07:00:19Z
Hope,"2022年6月14日(火)

OPEN 23:00 CLOSE 6:00
※最終入店　5:00

TAITO/NAO

昨日も朝までありがとうございます☆

ゲイとマッスルでお待ちしてます😆
楽しく乾杯しましょ🥂
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/UKRyJxeIt1",2022-06-14T08:28:43Z
Hope,"2022年6月13日(月)

OPEN 23:00 CLOSE 6:00
※最終入店　5:00

TAITO/NAO

今週も楽しみましょう♪

ゲイとマッスルでお待ちしてます😆
楽しく乾杯しましょ🥂
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/llS36QNf9y",2022-06-13T10:57:12Z
Hope,"2022年6月11日(土)

OPEN 23:00 CLOSE 6:00
※最終入店　5:00

TAITO/NAO

連日、オープンから朝までありがとうございます☆

ゲイとマッスルでお待ちしてます😆
楽しく乾杯しましょ🥂
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/nZItdd3P6d",2022-06-11T09:19:55Z
Hope,"2022年6月10日(金)

OPEN 23:00 CLOSE 6:00
※最終入店　5:00

TAITO/NAO

本日も皆様の笑顔に出会えることを楽しみにお待ちしてます☆

ゲイとマッスルでお待ちしてます😆
楽しく乾杯しましょ🥂
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/0tS9U8a5kx",2022-06-10T09:35:30Z
Hope,"2022年6月9日(木)

OPEN 23:00 CLOSE 6:00
※最終入店　5:00

TAITO/NAO

昨日もありがとうございます☆

ゲイとマッスルでお待ちしてます😆
楽しく乾杯しましょ🥂
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/p5DP6MP8ck",2022-06-09T09:18:29Z
Hope,"2022年6月8日(水)

OPEN 23:00 CLOSE 6:00
※最終入店　5:00

TAITO/NAO

週の真ん中〜
なかなか思う通りにいかないのが人生とか言っちゃって笑

ゲイとマッスルでお待ちしてます😆
楽しく乾杯しましょ🥂
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/EsBQ3m1dv4",2022-06-08T07:05:07Z
Hope,"2022年6月7日(火)

OPEN 23:00 CLOSE 6:00
※最終入店　5:00

TAITO/NAO

まだまだ、スッキリしない天気ですが、
本日も元気にオープンします！

ゲイとマッスルでお待ちしてます😆

御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/IfN00LPStb",2022-06-07T07:31:06Z
Hope,"2022年6月6日(月)

本日は、21:00からOPENしてます☆

TAITO/NAO

6月下旬には梅雨明けらしいのですが、まだまだですね☔️

ゲイとマッスルでお待ちしてます😆
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/bJq3kApRbC",2022-06-06T08:13:10Z
Hope,"2022年6月4日(土)
OPEN 23:00⚡️ CLOSE 6:00
※最終入店　5:00

TAITO/NAO

昨日は、OPENから朝までありがとうございます😊

事前予約が有れば、
早い時間からオープンできます‼︎
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/s3y7EeJS6V",2022-06-04T10:15:01Z
Hope,"2022年6月3日(金)
OPEN 23:00⚡️ CLOSE 6:00
※最終入店　5:00

TAITO/NAO

天気悪いですね😅

事前予約が有れば、
早い時間からオープンできます‼︎
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/S4gUaLSMuz",2022-06-03T06:45:17Z
Hope,"2022年6月1日(水)
OPEN 23:00⚡️ CLOSE 6:00
※最終入店　5:00

TAITO/NAO

今日から6月ですね😆

事前予約が有れば、
早い時間からオープンできます‼︎
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/gHabQXR9y0",2022-06-01T08:11:09Z
Hope,"2022年5月31日(火)
OPEN 23:00⚡️ CLOSE 6:00
※最終入店　5:00

TAITO/NAO

事前予約が有れば、
早い時間からオープンできます‼︎
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/rL1XC9QWhn",2022-05-31T09:54:34Z
Hope,"2022年5月29日(日)

本日、石垣島出張の為
臨時休業です！

また、明日の御来店お待ちしてます☆

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/gTCvY514T7",2022-05-29T11:43:44Z
Hope,"2022年5月28日(土)
OPEN 23:00⚡️ CLOSE 6:00
※最終入店　5:00

TAITO/NAO

事前予約が有れば、
早い時間からオープンできます‼︎
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/UcreExKTrB",2022-05-28T07:21:49Z
Hope,"2022年5月27日(金)
OPEN 23:00⚡️ CLOSE 6:00
※最終入店　5:00

TAITO/NAO

事前予約が有れば、
早い時間からオープンできます‼︎
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/l6sCHv7k6x",2022-05-27T06:53:35Z
Hope,"2022年5月25日(水)
OPEN 23:00⚡️ CLOSE 6:00
※最終入店　5:00

TAITO/NAO

事前予約が有れば、
早い時間からオープンできます‼︎
御来店の際はご連絡お願いいたします⭐️

#那覇　#hope #若狭　＃ゲイとマッスルがやってるバー https://t.co/sEHlDv1b1z",2022-05-26T09:11:43Z
