video_title,text,created_at
The Walking Dead: Season 10,@regelegorila Pour moi c'est #TheWalkingDead après la saison 4 c'est toujours la même chose et ça devient complètement inintéressant,2021-09-16T02:45:18Z
The Walking Dead: Season 10,"BTS of Melissa in episode 3 ‘Hunted’ during the heartbreaking scene w/ the horse 💔♥️♥️
Melissa is truly amazing. 
Posted by Greg Nicotero on IG. 

#TheWalkingDead #TeamCarol #MelissaMcBride #SheGonnaSaveTheGroupAgain #ILoveHorses #Love #Sad #HugHerPlease @mcbridemelissa https://t.co/RgwMaKeOyH",2021-09-08T14:46:07Z
The Walking Dead: Season 10,"Ah ah so adorable! 
Love you both so much 🥰♥️♥️♥️
@mcbridemelissa @IamAngeltheory 
It must be fun to hang out with y’all on set. 

#TheWalkingDead #TWDFamily #Season11Bts #SoFun #TeamCarol #CaitlinWolfeIG @WalkingDead_AMC https://t.co/sLK7CAtwEj",2021-09-06T15:19:53Z
The Walking Dead: Season 10,"Creepy vibes only. 
I love it!!! 👀🙌🏼🔥🔥🔥 
#TWD as it’s finest. 👌🏼

#TheWalkingDead #Season11 #Hunted #Horror #BestShow https://t.co/WwCgRwJTKJ",2021-09-06T01:58:31Z
The Walking Dead: Season 10,"I’m in tears, okayyyy! 😩🥺😭
Once again, Carol is doing something she doesn’t want to for the sake of her family. The people she cares about. 💔♥️♥️♥️ That’s who she is. Period.

#TheWalkingDead  #Season11 #Hunted #TeamCarol #Beautiful #AndSad #LoveHorses #Queen https://t.co/JrTqzENHFY",2021-09-06T01:47:11Z
The Walking Dead: Season 10,"We all could use a hug right now. Like Carol. 🥺🥺🥺♥️♥️♥️

#TWD #TheWalkingDead  #Season11 #Hunted #TeamCarol #Beautiful #Hugs @WalkingDead_AMC https://t.co/TlOW1LMKee",2021-09-06T01:47:08Z
The Walking Dead: Season 10,"Truly enjoyed this beautiful scene 🥰🥰🥰 W/ tears in my eyes 🥲
And let’s talk about the scenery 😍 #Perfection 

#TheWalkingDead #Season11 #Hunted #TeamCarol #EmpoweredWomen #Queens #Love #HorsesWhisperers @IamAngeltheory https://t.co/gG8Aw1KE92",2021-09-06T01:37:30Z
The Walking Dead: Season 10,"Our official horse whisperer 🐎🥰♥️
Truly loved that scene! 🥰

#TheWalkingDead #Season11 #Hunted #TeamCarol #Beautiful #LoveHorses #Queen https://t.co/MjWdsebQBe",2021-09-06T01:34:14Z
The Walking Dead: Season 10,"Strength in numbers 🙌🏼🔥🔥🔥

#TheWalkingDead #Season11 #Hunted #TeamCarol #SheWillGetTheHorses https://t.co/pScuxkoMUR",2021-09-06T01:31:11Z
The Walking Dead: Season 10,"Our beautiful &amp; powerful women in action 👀🐎🙌🏼🔥♥️
Strength in numbers! Together! 
Sooo good! 

#TheWalkingDead #Season11 #Hunted #TeamCarol #EmpoweredWomen #Queens #Love @IamAngeltheory https://t.co/m9zh3ORS4c",2021-09-06T01:27:04Z
The Walking Dead: Season 10,"We definitely need more scenes like this!!! 
So refreshing to have all our strong &amp; powerful #TWD women working &amp; spending some time together 💪🏼🏹🔥♥️♥️♥️

#TheWalkingDead #Season11 #Hunted #TeamCarol #EmpoweredWomen #Queens #Love https://t.co/VwP7N5gbrB",2021-09-06T01:24:38Z
The Walking Dead: Season 10,"Hope to see you tonight Melissa 👀🥰🙌🏼 for the new #TWD episode! 
@mcbridemelissa 🤗♥️
#TheWalkingDead #Season11 #Hunted #TeamCarol #SeeYou 
@WalkingDead_AMC https://t.co/uZUtJ28m3y",2021-09-05T21:51:04Z
The Walking Dead: Season 10,"Love those playful weirdos 🥰
#TWDFamily ♥️ #Always #Grateful 

BTS picture of tonight’s episode ‘Hunted’ posted by @IamAngeltheory on @amcthewalkingdead IG. 

#TheWalkingDead #Season11 #TeamCarol #CarolAndKelly #Love #StrongWomen #Friendship https://t.co/zhhuZo4Yh4",2021-09-05T20:25:09Z
The Walking Dead: Season 10,"Happy #TheWalkingDead day everyone! 👀🙌🏼🔥 
So looking forward to watching episode 3 again &amp; live tweet w/ y’all. 
Our favorite #TWD strong women are back tonight 💪🏼🏹♥️

#TWD #Hunted #Season11 #FaveShow #TeamCarol #PowerfulWomen https://t.co/6OlNYkSmEP",2021-09-05T18:43:08Z
The Walking Dead: Season 10,"Another reason why we love our #TWDFamily ♥️ so much! 
The support shown between one another is so 🥰🥰🥰🥰
#Inspiring #SpreadTheLove 
@paola__lazaro is so sweet! 🤍
@WalkingDead_AMC 
Pic from #EleanorMatsura IG 
#TheWalkingDead https://t.co/4UbOREHvZ8",2021-08-31T16:38:14Z
The Walking Dead: Season 10,"Can we talk about Eugene and Stephanie finally meeting in person tho?! 🥺🥺🥺🙌🏼👀🤍
I’m already shipping it! And I’m so happy for Eugene 😛

#TWD #TheWalkingDead #WhatsTheirShipNameTho #Archeron https://t.co/Hmoc2tboQU",2021-08-30T01:55:14Z
The Walking Dead: Season 10,"#TheWalkingDead time is ON! 
Finally 🙌🏼👀🔥🔥🔥🔥
#TheArcheron part 2! 
Are you all ready?! https://t.co/WJD7tq9dxd",2021-08-30T01:00:14Z
The Walking Dead: Season 10,"Mood 🥳🙌🏼🥰🔥♥️ thinking #TWD is back for another new episode tonight! 
#TheArcheronPart2 #TheWalkingDead #Season11 #TWDFamily #TeamCarol 
Aaaand episode 3 #Hunted 👀🤍 https://t.co/lQOdTSwARQ",2021-08-29T15:36:43Z
The Walking Dead: Season 10,"It’s #TheWalkingDead day! 🔥🥳♥️
I can’t wait to see those faces on my screen! 
#TWDFamily 🤍 #Season11 #TeamCarol #Caryl 
@WalkingDead_AMC @mcbridemelissa @wwwbigbaldhead https://t.co/jlPnjiqGND",2021-08-29T15:35:35Z
The Walking Dead: Season 10,"Just because I love her. 
That’s the tweet. 
♥️♥️♥️♥️♥️

#TheWalkingDead #TeamCarol #MyGirl #MelissaMcBride #Inspiring https://t.co/oSF5whjwk6",2021-08-25T18:33:25Z
The Walking Dead: Season 10,L’épisode 2 est juste PARFAIS ! Bordel que ce que j’aime ce genre d’épisode ! #TheWalkingDead,2021-08-23T11:12:34Z
The Walking Dead: Season 10,Oooops bad boy Negan! 👀😬😩🔥 #TheWalkingDead https://t.co/8aeJ4lOM9R,2021-08-23T02:08:34Z
The Walking Dead: Season 10,"Tribute to our badass women on #TheWalkingDead ♥️♥️♥️♥️
Thank you for sharing those gems Melissa! 🥰

#TWDFamily #TWDFinalSeason 
@IamAngeltheory @LaurenCohan 

Love you @mcbridemelissa 🤗 https://t.co/gz0kXTOSnx",2021-08-23T01:59:41Z
The Walking Dead: Season 10,"Peek-a-boo 👀🤍🤍🤍
#TWDFamily #TWDFinalSeason #TeamCarol #Kelly @IamAngeltheory #Bts #TheWalkingDead #Love https://t.co/MSYGKCbjGf https://t.co/0GHWsaFdsT",2021-08-23T01:56:33Z
The Walking Dead: Season 10,"Btw, so proud of you guys!!! 👀🔥♥️
@mcbridemelissa @wwwbigbaldhead #TheWalkingDead #TWDFinalSeason #TWDFamily #Leads #OGs #Love #TeamCarol https://t.co/KXUYZSlUYN",2021-08-23T01:35:31Z
The Walking Dead: Season 10,"Our badass women in action 🏹🔥🔥
💯 here for it! 
#TheWalkingDead #Crush #TeamCarol #TWDWatchParty #TWDFinalSeason 
I love you #TWDFamily ♥️ https://t.co/JcCDoLjdwH",2021-08-23T01:29:27Z
The Walking Dead: Season 10,"Carol, Aaron and Rosita KNOW!!! 
#SmartCookies #StayInAlexandria 👀 
#TheWalkingDead #TWDWatchParty #TWDFinalSeason #TWDFamily #TeamCarol ♥️ https://t.co/miuWKLSxcQ",2021-08-23T01:20:05Z
The Walking Dead: Season 10,#TheWalkingDead #TWDWatchParty #TWDFinalSeason #TWDFamily ♥️♥️♥️ https://t.co/ln9xyJL6uc,2021-08-23T01:17:06Z
The Walking Dead: Season 10,"Now that’s my girl! 🔥🔥🔥

#TheWalkingDead #TWDWatchParty #TWDFinalSeason #TeamCarol ♥️ https://t.co/i84We6kE9Z",2021-08-23T01:10:36Z
The Walking Dead: Season 10,My face when I wake up in the morning … because I’m staying up all night for #TheWalkingDead 🔥🔥🔥😂😂😂 https://t.co/Jbz8rjOrva,2021-08-23T01:08:50Z
The Walking Dead: Season 10,"So freaking excited to have our favorites back 👀🔥🙌🏼 
And to see our badass women in action. On the front line. As it should be. 
This makes me so happy! ♥️

‘I’m hardly the woman I was a year ago…’ 😉 (dixit Carol)

#TheWalkingDead #StrongWomen #TeamCarol #Forever #Season11 https://t.co/nobUSBAmGp",2021-08-23T01:07:07Z
The Walking Dead: Season 10,"Just them tho 👀🥺♥️♥️♥️
#TheWalkingDead #Caryl #TWDWatchParty #TWDFinalSeason 
@mcbridemelissa @wwwbigbaldhead https://t.co/Y1dz8lcnOc",2021-08-23T01:04:02Z
The Walking Dead: Season 10,"#TheWalkingDead new season has officially begun! 🙌🏼🤩🔥♥️
The beginning of the end! 
#TWDFinalSeason 
#TWDFamily all together! 
#TeamCarol #TWDWatchParty 
Soooo ready and excited! https://t.co/2c0wdhKphT",2021-08-23T01:00:30Z
The Walking Dead: Season 10,"Only a few minutes left until the return of #TheWalkingDead 🔥🔥🔥🔥
Soooo exciting! 
#TWDWatchParty #TWDFinalSeason #TWDFamily ♥️♥️♥️
@WalkingDead_AMC @mcbridemelissa 
#TeamCarol https://t.co/oDzTHqZl9M",2021-08-23T00:48:19Z
The Walking Dead: Season 10,"Toniiiiiiiight 🔥🔥🔥
They’re back! 
Be ready for the most epic ride ever! 

#TheWalkingDead #Season11 #Exciting #SeasonPremiere #TeamCarol #INeedHelp #NotReady https://t.co/uUtjqHrZWH",2021-08-22T22:08:27Z
The Walking Dead: Season 10,"Waiting for the new season of #TheWalkingDead like… 😌😎🥰
And watching my girl Carol’s origin episode! 🔥♥️ Of course! 

See y’all tonight for the season premiere! #OneLastTime #Season11 

#TWD #TeamCarol #TWDFamily https://t.co/r4Z382K2p7",2021-08-22T19:06:19Z
The Walking Dead: Season 10,"👀🔥🔥🔥 
#TheWalkingDead is back tonight! https://t.co/XuPS4fmZHF",2021-08-22T14:44:35Z
The Walking Dead: Season 10,"Hey #TWD peps! 
Today is THE day!!! 
Are you all ready for the last 🥺 season premiere tonight!? 
Let’s enjoy this crazy ride together… 🔥🔥🔥🔥

#TheWalkingDead #Season11A #TeamCarol #Pumped #Bittersweet 
@WalkingDead_AMC @mcbridemelissa ♥️ https://t.co/dfSlyBQY2W",2021-08-22T11:20:23Z
The Walking Dead: Season 10,"Carol, of course! 🔥♥️
#TheWalkingDead #TeamCarol https://t.co/fBhOVn2pZL https://t.co/wwA8vNCf6F",2021-08-22T09:11:05Z
The Walking Dead: Season 10,"CARYL ON!!!! ♥️♥️♥️♥️

I can’t wait to see more of their incredible chemistry on screen! 👀🤩🥰🔥

#TheWalkingDead #Season11 #Spinoff #MyOtp #Love #TeamCarol #Caryl #MelissaMB #NormanR https://t.co/ZMdD227VDl",2021-08-21T16:18:19Z
The Walking Dead: Season 10,"D-1 before the official return of #TheWalkingDead 🤘🏼🔥🏹🔥
So excited to see everyone back on screen for this last ‘sobbing’ season. 
Especially our badass women 💪🏼

#TWD #SundayNight #TeamCarol #Season11 #SoPumped #BringItOn https://t.co/Wg82Oz5xdV",2021-08-21T16:15:58Z
The Walking Dead: Season 10,"Literally swooning ♥️🥰🥰🥰♥️

I love Melissa so much. 

#CarolsOrigin #TheWalkingDead #MelissaMcBride #TeamCarol #Love https://t.co/G5cpLWknlu",2021-08-05T22:28:24Z
The Walking Dead: Season 10,🔥🏹♥️ #CarolsOrigin #TheWalkingDead #MelissaMcBride #TeamCarol #Love https://t.co/ueB5i669ZR,2021-08-05T22:25:40Z
The Walking Dead: Season 10,"The opening minute of the #CarolsOrigin episode 👀🔥🙌🏼♥️
This makes me so giddy already. 
I love that woman so much 🥰

#TheWalkingDead #TWD #TWDFamily #Origins #TeamCarol 
#ForceOfNature #Inspiration #Love 
@mcbridemelissa 🤗 https://t.co/CDiqrv2mOO",2021-08-05T21:13:19Z
The Walking Dead: Season 10,"Gooooo girl! 🔥🔥🔥
Carol totally rocks! ♥️ 
Things are about to go down… 🔥 
Sneak peek from season 11 of #TheWalkingDead 
#TeamCarol #ThisIsSoHot #ForceOfNature #TWDFamily 
@WalkingDead_AMC @mcbridemelissa @wwwbigbaldhead https://t.co/Y1O1A3wPjl",2021-08-05T09:29:23Z
The Walking Dead: Season 10,"It’s #CarolsOrigin day 🏹🔥♥️♥️♥️
Can’t wait to hear you talking about our girl Melissa @mcbridemelissa 🤗 
#TheWalkingDead #TWDFamily https://t.co/OFy2jmr0v4",2021-08-05T04:40:14Z
The Walking Dead: Season 10,"Elle 2 fois elle et partie avec un autre homme en croyant que son mari et mort mais nn 😂
#TheWalkingDead #PrisonBreak https://t.co/cf7S9pqhkr",2021-08-02T00:12:36Z
The Walking Dead: Season 10,"Our Queen of the Apocalypse is coming back 🔥🔥🔥🔥♥️
And nothing or nobody is gonna stop her! 

#MelissaMcBride #TeamCarol #CarolPeletier #TheWalkingDead #MyGirl #LoveHer #ForceOfNature #TheBest
Love you @mcbridemelissa 

 https://t.co/Lz0QErJilt",2021-07-31T21:35:31Z
The Walking Dead: Season 10,"I’ll definitely be there!!! 🙌🏼🥰♥️
#CarolPeletier #Origins #TheWalkingDead #TWD #Carol #MyGirl #LoveHerSoMuch ♥️ https://t.co/t7smX61LvC",2021-07-30T18:26:29Z
The Walking Dead: Season 10,"Waiting for the show to come back this August so I’m having a #TheWalkingDead  Game Night! 
#TWDFamily  
🏹🙌🏼🔥♥️♥️♥️
I’m playing with my girl Carol of course 😛😅♥️
Have a nice Sunday evening/night 🤗
@WalkingDead_AMC @mcbridemelissa 
@wwwbigbaldhead https://t.co/UKc9mtMjvh",2021-07-25T20:20:48Z
The Walking Dead: Season 10,"Our girl is coming back soon… 
And I’m 💯 here for this! 🔥🙌🏼🏹🥰♥️

#TheWalkingDead #TeamCarol #CarolPeletier #MyGirl #SheCanDoAnything #ForceOfNature #LoveHer #Season11 https://t.co/bIhRV7mWft",2021-07-24T23:00:15Z
The Walking Dead: Season 10,"It’s about to go DOWN!!! 🔥🙌🏼😩
Our favorite show is coming back August 22nd. 
Be ready for a dark &amp; exciting ride! 
#TheWalkingDead #TeamCarol @Season11 #11A #Litt 

https://t.co/DA9hC0dSg1",2021-07-24T22:55:53Z
The Walking Dead: Season 10,"""""This is a path you don't want to go down"""" 🥺😩💔 #Carol ♥️ 
#TheWalkingDead #Season11 
https://t.co/1vshuWDov2",2021-07-24T08:48:08Z
The Walking Dead: Season 10,"The #Carolution 🏹🔥 is coming! 
#TeamCarol #MyGirl ♥️♥️♥️ #TheWalkingDead #Season11 https://t.co/Rv5nFm0dh2",2021-07-22T16:45:26Z
The Walking Dead: Season 10,@NetflixFR La mort de Glen dans #TheWalkingDead,2021-07-17T05:28:21Z
The Walking Dead: Season 10,"I’m so done with all the drama. 
I have enough stuff to deal with in real life, I just want to “enjoy” the show for the last season &amp; support my girl Carol 💪🏼🔥♥️
I’m forever team CARYL but I’m, first of all, here for Carol ♥️

#TeamCarol #Caryl #TWD #TheWalkingDead #Season11 https://t.co/Q214T0qdS9",2021-07-16T12:53:38Z
The Wasteland,"#VirginiaWoolfe was not a big fan of #Ulysses by #Joyce.

She said “ it was “the work of a self-taught working man, and we know how distressing they are"""".

#GeorgeBernardShaw didn’t appreciate much either as I recall.  

I prefer #TheWasteland when it comes to modern works.",2022-04-09T22:52:55Z
The Witcher: Nightmare of the Wolf,"My favorite duo Ves and Triss ❤️‍🔥 
Inspiration The Witcher 2 ⚔️ 
#TheWitcher #TheWitcher3WildHunt #triss #ves #trissmerigold #cosplay #photography #cosplayer #TheWitcherNightmareoftheWolf #costume #TheWitcher3 https://t.co/4ZSQJUSrYe",2021-09-16T12:48:50Z
The Witcher: Nightmare of the Wolf,"Bon, #TheWitcherNightmareoftheWolf c’est ✅ à 100% !

Hâte de retrouver Vesemir dans la deuxième saison de #TheWitcher !!! https://t.co/MFJ9sRaD3s",2021-09-05T20:49:49Z
The Witcher: Nightmare of the Wolf,Bon c'est bien mignon mais ça manque de Henry Cavill à poil #TheWitcherNightmareoftheWolf https://t.co/kbiKfbMayV,2021-08-23T18:34:40Z
The Witcher: Nightmare of the Wolf,"Moules, frites, bière devant #TheWitcherNightmareoftheWolf
On profite de nos derniers jours sans enfants 😬 https://t.co/obPDokrzlN",2021-08-23T18:32:35Z
The Witcher: Season 1,"I had been meaning to do this for a while. @henrycavill as Geralt of Rivia in The Witcher. Oil on canvas panel. 5 x 7 inches.
.
#thewitcher #witcherfanart #geralt #geraltofrivia #oilportrait #portraitpainting https://t.co/OGiZ0YoVZG",2022-07-07T16:16:28Z
The Witcher: Season 1,Love my new funko pop of #TheWitcher @witchernetflix 🥰😍 https://t.co/7KBtxlFhyg,2022-06-30T17:11:01Z
The Witcher: Season 1,"Freya Allan @freyaallan as Ciri in The Witcher. Oil on canvas panel, 12 x 18 cm.
.
#thewitcher #witcherfanart #ciri #oilportrait #portraitpainting @ Paris, France https://t.co/2axlKRz1Y8",2022-06-07T16:00:11Z
The Witcher: Season 1,"Retrouvez nous pour du #jdr les 11 juin et 6 août.

Avec entre autre : #TheWitcher #mylittlepony #DragonAge #TalesFromTheLoop #Knight https://t.co/sDRqJ8JbyV",2022-06-07T10:27:17Z
The Witcher: Season 1,"Bon, j’viens de terminer ça. Des fans de #TheWitcher ici ? #illustration @CDPROJEKTRED https://t.co/xPWhLhaKto",2022-06-06T11:30:13Z
The Witcher: Season 1,"#TheWitcher 4 : ça y est, le développement a commencé sérieusement
https://t.co/ZHkYkgizxE",2022-05-27T06:07:31Z
The Witcher: Season 1,"Avec ses yeux vert émeraude perçants, Ciri est aussi belle que mortelle. ❤️

#ciri #witcher #thewitcher #jeux #game #portrait #jeuxvideo #art #digital #artiste #beaute #illustration #guerriere #combattante https://t.co/gKtPKWLKuo",2022-05-20T13:50:12Z
The Witcher: Season 1,#TheWitcher,2022-05-14T19:48:20Z
The Witcher: Season 1,Les superbes costumes #batman #ScarletWitch #blackpanther #superman #WonderWoman #TheWitcher @ParisFanFest https://t.co/5fNABSD3oA,2022-05-07T10:59:00Z
The Witcher: Season 1,.@CDPROJEKTRED : de grandes ambitions pour #Cyberpunk2077 et #TheWitcher dans les mois à venir ! https://t.co/eqpMempbv6 via @JVCom,2022-04-15T05:53:12Z
The Witcher: Season 1,.@CDPROJEKTRED a choisi le moteur #UnrealEngine5 pour développer #TheWitcher 4 https://t.co/eWiHS58RwR,2022-04-08T06:40:09Z
The Witcher: Season 1,"Le tournage de la saison 3 de #TheWitcher a commencé et Netflix a une photo pour le prouver
https://t.co/vvFaokO6Aa",2022-04-05T06:27:21Z
The Witcher: Season 1,Une édition Collector de The Witcher vraiment magnifique !! Merci encore à mes gars sûrs de chez @GC_Moulins !! ❤️ #thewitcher #thewitcher3wildhunt #editioncollector #cdprojectredgame #geraldofrivia #griffon #figurine #jeuvidéo #gameuse #geek #collectionneuse https://t.co/gM0JY8R8iK,2022-03-17T10:44:36Z
The Witcher: Season 1,⛩️🌸 reçu le collier 😍 🌸⛩️ #thewitcher https://t.co/qwEdo5W02N,2022-02-26T15:31:00Z
The Witcher: Season 1,⛩️🌸 petit fan art sympa 🌸⛩️ #TheWitcher https://t.co/ZYkEA2MEz3,2022-02-19T18:35:17Z
The Witcher: Season 1,"@witchernetflix #TheWitcher
🖤🖤 https://t.co/Oc2VLIZ3RL",2022-02-17T10:38:16Z
The Witcher: Season 1,"3iem épisode de #thewitcher.... Je ne connaissais pas cette série 
Je m'y suis mis et j'arrive pas à décrocher 😱😱😱😱😱😱",2022-02-08T22:12:30Z
The Witcher: Season 1,"Merci @thirdeditions commande reçue j'ai de quoi lire maintenant sur mes sagas préférées.😍
#FinalFantasy #MetalGearSolid #TheWitcher #chronotrigger #Okami #Uncharted #Zelda #PlayStation #Nintendo #thirdeditions https://t.co/yNV21s1fOM",2022-02-07T09:55:08Z
The Witcher: Season 1,#TheWitcher : une carte incroyablement détaillée pour vous repérer dans le monde du Sorceleur https://t.co/YTCdATydVh via @JVCom,2022-01-30T08:38:56Z
The Witcher: Season 1,"Ma cover de #TheWitcher la série de #Netflix a été vue plus de 2000 fois.

🎼 https://t.co/4qjkRgYxCD https://t.co/YPx7g2tI8m",2022-01-21T09:46:38Z
The Witcher: Season 1,"Vamos a tener que revisar los escritos...😂
#TheWitcher https://t.co/wBBWNRjCHZ",2022-01-19T22:58:29Z
The Witcher: Season 1,⛩️🌸 pauvre jaskier l'abandon de geralt lui fait faire une nouvelle chanson 😂🌸⛩️ #humourdegeek #TheWitcher https://t.co/To1j7P6PcB,2022-01-18T17:09:04Z
The Witcher: Season 1,"@NetflixFR  avec @TheWitcher_FR  ils ont tellement tapé haut. Les décors, les costumes, les paysages, l'alchimie entre les personnages. Tout est superbe pour quelqu'un comme moi qui découvre.

Brillant !

#TheWitcher 
#Netflix",2022-01-14T15:38:54Z
The Witcher: Season 1,"Enfin un peu de lecture~ 
#thewitcher à Villiers-sur-Marne https://t.co/HPhwRWZeAP",2022-01-11T19:43:38Z
The Witcher: Season 1,"ES: #Yennefer #fanart! Atención spoilers de la segunda temporada de #TheWitcher
Me gusta más la Yenn de la serie que la de los libros porque se puede llegar a empatizar con ella, pero en esta segunda temporada he visto a su personaje muy perdido. A ver qué tal en la tercera. https://t.co/igY9DMbDHw",2022-01-11T12:32:02Z
The Witcher: Season 1,"EN: #Yennefer #fanart! Spoiler alert from #TheWitcher second season!
I think Yenn is more likeable in the show than in the novels, but in this second season I found her character quite lost. Let's see how it goes for the next season.
#AnyaChalotra #procreate #portrait https://t.co/Xsyj1271cP",2022-01-11T12:30:55Z
The Witcher: Season 1,Vesemir - The Witcher (Season 2) #TheWitcher https://t.co/5g5VdjMAlq,2022-01-06T22:15:04Z
The Witcher: Season 1,"En mal de nouvelle série a regarder, alors go essayer #TheWitcher 

🤷🏻‍♂️",2022-01-06T19:07:59Z
The Witcher: Season 1,"EN: second of the #witcher #fanarts. Ciri! Have you watched the second season? Tell me!
...
ES: segundo #fanart de #TheWitcherNetflix ! #ciri Ya la habéis visto? Qué os parece??
#freyaallan #cirilla #princess #princessofcintra #portrait #study #thewitcher #illustration #Procreate https://t.co/LggYuNA2e1",2022-01-06T14:24:10Z
The Witcher: Season 1,"Cant finish it   ....

#TheWitcher #HenryCavill #Netflix #fanart #drawing #dessin #방탄소년단 #lockdownart #lockdown #pencilart #artist https://t.co/itLs4UXC1S",2022-01-05T19:46:52Z
The Witcher: Season 1,"Fin de saison #thewitcher à Nanterre, France https://t.co/N0gWAkT6vy",2022-01-04T22:04:30Z
The Witcher: Season 1,"En Instagram, os prometía a finales de año que esta semana tendríamos #fanarts de #thewitcher y aquí está el primero! #geraltderivia 
Es un estudio de un fotograma de la segunda temporada,  que me ha gustado bastante. Y vosotros? La habéis visto? Qué os ha parecido? Os leo! https://t.co/C66Ertrv8W",2022-01-04T12:57:23Z
The Witcher: Season 1,"Un aperçu de ma soirée en solo 🥰.

Je me suis fais violence pour ne pas relancer le jeu, en attendant le patch « Next-Gen », mais à chaque fois que je matte un épisode de la série, j’ai envie de relancer le jeu quand même… 

Donc crotte 🤣.

#TheWitcher 
#TheWitcher3WildHunt https://t.co/OcPDpVCTlI",2022-01-03T20:50:08Z
The Witcher: Season 1,Ohhh déjà finis #TheWitcher,2022-01-03T17:23:56Z
The Witcher: Season 1,#TheWitcher est tellement incroyable comme série ! https://t.co/LjkyqeUkh5,2022-01-02T20:47:48Z
The Witcher: Season 1,Can't wait #TheWitcher #Funko https://t.co/zhxgmrFawn,2022-01-02T14:31:31Z
The Witcher: Season 1,"Je suis seul à la maison, pendant 1 semaine, Madame est partie à Lille pour des examens.

À moi les orgies de sushis, de jeux-vidéo, et de Geralt 👀🤤.

#TheWitcher 
#TheWitcher3WildHunt https://t.co/bfRHZyVXmL",2022-01-02T11:02:48Z
The Witcher: Season 1,"Finished watching #TheWitcher season 2.
I loved it.
Good soup. https://t.co/SjrWkbvUfn",2022-01-01T20:51:54Z
The Witcher: Season 1,"Je me refais la Saison 1 de #TheWitcher mais en VO, et mon dieu que j’aime l’interprétation de « Geralt de Cavill ».

J’en suis tout émoustillé…👀😏 https://t.co/AVPDFpe781",2022-01-01T13:15:32Z
The Witcher: Season 1,Voilà #TheWitcher saison 2 fini 😭😭 euh hâte de voir la suite la et vite 😌😌 https://t.co/Eoz95vrkH9,2021-12-31T15:57:49Z
The Witcher: Season 1,@Supporterdu75 Je vais continuer ma série #thewitcher,2021-12-30T19:55:08Z
The Witcher: Season 1,"https://t.co/TevTrkWpG1
#TheWitcher 🔥🖤❄",2021-12-28T08:45:58Z
The Witcher: Season 1,"Jadore cette musique 🤩
Alors par contre la S2 de #TheWitcher jai pas kiffé du tout 🤷‍♀️
Super déçue.... https://t.co/8In4bKqWfp",2021-12-26T06:34:26Z
The Witcher: Season 1,Cette musculature Jaskier !! 🥵 #TheWitcher,2021-12-25T20:36:47Z
The Witcher: Season 1,"Haven’t seen mum in 2 years and while she was napping I finished #TheWitcher  - &amp; literally yelled at her to be quiet like I was 15 again during the last 20 mins bc OMG. Thankfully she took it in stride, like it was just like old times 😂 WHAT AN ENDING!!",2021-12-25T20:26:18Z
The Witcher: Season 1,Date with Geralt.. 🤍🐺 #TheWitcher,2021-12-25T20:16:31Z
The Witcher: Season 1,"Souvent ce sont les attentions les plus simples, qui font le plus plaisir 🤍.

Encore merci…🥰

 #TheWitcher https://t.co/55etLq18tg",2021-12-25T17:06:28Z
The Witcher: Season 1,Photo #inutiledujour #nouvellescontrees #thewitcher #jds #j2s #jdp #noel à Segré-en-Anjou-Bleu https://t.co/s16ifRQdYw,2021-12-24T20:26:29Z
The Witcher: Season 1,"Pour se rechauffer en cette nuit de réveillon, n’oubliez pas le feu de cheminée (4K) en direct de Kaer Morhen 😁! 
#thewitcher https://t.co/DTRsEnuzpj",2021-12-24T19:05:22Z
The Witcher: Season 1,J'adore 🤍⚔️ #TheWitcher https://t.co/XwH3XYAA3U,2021-12-24T11:26:06Z
The Witcher: Season 1,The Witcher season 3 please come very fast ! #TheWitcher  ! Season 2 is craaaazyy! @witchernetflix,2021-12-23T00:31:34Z
The Witcher: Season 1,"Saison 3 VIIIIIITTTE ! 🔥🎵🎬✨ Quel putain de kiff ! D'avoir fait #THEWITCHERIII l'année dernière c'est encore mieux pour être encore plus à fond ! 🔥#HenryCavill bordel ! ⭐ Tout le casting est tellement cool ! ⭐
Je suis à fooooonnnnndddd ! 💞 #TheWitcher https://t.co/u0GLHiWeRG",2021-12-22T19:53:50Z
The Witcher: Season 1,"Par contre il est où mon Geralt ? 
Non parce qu'on ne va pas se mentir Geralt il est ... parfait
#TheWitcher",2021-12-22T16:36:16Z
The Witcher: Season 1,Avec sa saison 2 #TheWitcher est monté d’un cran. La série conserve ses bizarreries (manches courtes sous la neige !) et ses effets spéciaux cheap (le phacochère-garou !) mais s’avère supérieure à #LaRoueDuTemps. On reste toutefois 1000 lieues en dessous de #GameofThrones https://t.co/2bedNPRB2V,2021-12-22T12:22:39Z
The Witcher: Season 1,Can't wait to see this prequel #TheWitcher #bloodorigin https://t.co/pPivWagbxj,2021-12-22T09:14:15Z
The Witcher: Season 1,I've just watched the season 2. What a amazing one🐺! #TheWitcher https://t.co/e6YuDs9O8i,2021-12-22T09:12:18Z
The Witcher: Season 1,"Bref je pourrai parler de The Witcher encore longtemps mais je crois que j’ai retenu l’essentiel de la saison. Ciri est celle qui peut voyager entre les sphères tout le monde veut son pouvoir , il est centrale dans l’univers The Witcher #TheWitcher",2021-12-22T06:36:37Z
